idx	n   m	rmse_e	rmse_f
53	796	38346	0.0069856492285888154	0.17655445858945482	
54	1934	93765	0.0063239404317810685	0.17547679750149617	
55	16	1767	0.010790515716210305	0.2113424052506376	
56	24	2022	0.01080716672356663	0.19301649439625548	
57	38	2532	0.009928796659906031	0.17498446053407254	
58	57	3417	0.00897666364299384	0.17434586995652204	
59	89	4776	0.009201363236878729	0.17033368069689186	
60	137	6735	0.009029701716328078	0.18209023124755563	
61	214	10347	0.009050570457169227	0.17314828376188254	
62	333	16188	0.007772667175745616	0.18930766878774552	
63	515	25059	0.007378972019323937	0.19878437352275818	
64	796	38346	0.00692029421559451	0.17639320917125575	
65	1934	93765	0.00642734256763854	0.17801725547737773	
66	16	1767	0.012809185790804976	0.19751510216493198	
67	24	2022	0.013757371666445053	0.21325244364658752	
68	38	2532	0.010070344825360823	0.17081201087279435	
69	57	3417	0.009657439299206011	0.18008234477831558	
70	89	4776	0.009550725933834464	0.17294918927484176	
71	137	6735	0.009086389413318824	0.1775173222080996	
72	214	10347	0.009029948827556578	0.17237347634584294	
73	333	16188	0.007434294840256678	0.1944719643810427	
74	515	25059	0.007248105677494724	0.1811656854834599	
75	796	38346	0.0068477055151499305	0.1847327759462965	
76	1934	93765	0.0062846324604021305	0.17156459566971777	
77	16	1767	0.015911411498468718	0.23683971280188598	
78	24	2022	0.012822835356547246	0.22415147526534143	
79	38	2532	0.011067186863744133	0.19480869241976495	
80	57	3417	0.012063100447757859	0.1931905651569215	
81	89	4776	0.00906329784071163	0.18286717702900498	
82	137	6735	0.008887883874151375	0.1626572321958691	
83	214	10347	0.00908907914207722	0.17333178828902976	
84	333	16188	0.009226479847595809	0.17480613133751888	
85	515	25059	0.007186876238034565	0.18397723250198075	
86	796	38346	0.007206144507060265	0.181152766630712	
87	1934	93765	0.006208535875541855	0.17590800692982614	
88	16	1767	0.012552149659689166	0.2089198585154869	
89	24	2022	0.010102849646619966	0.19180066527976788	
90	38	2532	0.010446529394851403	0.18964099329774792	
91	57	3417	0.009441779610020042	0.16460146795374203	
92	89	4776	0.009147046785572644	0.17124068165476666	
93	137	6735	0.008256874161248607	0.17047743767569026	
94	214	10347	0.008658874321340907	0.1684070188233465	
95	333	16188	0.007701213518495615	0.1892620558317752	
96	515	25059	0.007109027732143681	0.18589602384948786	
97	796	38346	0.006964874599467103	0.17530172732280389	
98	1934	93765	0.006279055121735826	0.17040670381776163	
99	16	1767	0.010823049440676831	0.2015753847989689	
100	24	2022	0.010435444508790699	0.1863516573970909	
101	38	2532	0.010008004185934458	0.19809196115882222	
102	57	3417	0.009160274923314312	0.16941826550580422	
103	89	4776	0.009177870027222115	0.17887354618719542	
104	137	6735	0.008326314535333786	0.171568709043908	
105	214	10347	0.00860749748551229	0.17499647691420483	
106	333	16188	0.007787366145869087	0.1875511074039588	
107	515	25059	0.007383101442009272	0.18645865928233518	
108	796	38346	0.006881565338274366	0.18453714283506037	
109	1934	93765	0.006350889327639122	0.1757153946681315	
